N,D,replica,leg,g,ln_g,squares_per_vertex,spv_err,phi,acceptance,tau_int,surplus,lam
500,3,0,heat,19.4457,2.967625965931221,2.078644,0.0025127950690305156,0.1732203333333333,0.553608,0.6833339178824606,8e-06,1.0
500,3,0,heat,19.8425,2.987826101982894,2.046704,0.001970046613393702,0.17055866666666666,0.56075725,0.7377910381373636,1.4e-05,1.0
500,3,0,heat,20.2394,3.0076311997110903,2.0319439999999998,0.002519466634908269,0.16932866666666666,0.56729875,0.7095446561831638,1.1e-05,1.0
500,3,0,heat,20.6362,3.027046815136175,2.006596,0.0024199902325224474,0.16721633333333333,0.57512075,0.6641443225473741,4e-06,1.0
500,3,0,heat,21.0331,3.046097387315147,1.9906400000000002,0.002114243467153195,0.16588666666666668,0.58141375,0.7198479280920806,8e-06,1.0
500,3,0,heat,21.4299,3.064787143119022,1.971376,0.0029436146639123836,0.16428133333333333,0.58835,0.6830607015154467,7e-06,1.0
500,3,0,heat,21.8268,3.083138572551658,1.954556,0.002497075087377228,0.16287966666666667,0.5940595,0.7064872024192997,6e-06,1.0
500,3,0,heat,22.2236,3.1011547872898966,1.934792,0.002721773827852714,0.16123266666666666,0.59977475,0.6929875901278395,6e-06,1.0
500,3,0,heat,22.6205,3.1188565747761263,1.9199879999999998,0.002845699748142086,0.159999,0.605649,0.6542861680487503,3e-06,1.0
500,3,0,heat,23.0173,3.136246107101167,1.9059760000000001,0.0022353089173033818,0.15883133333333335,0.611495,0.6488370287216678,7e-06,1.0
500,3,0,heat,23.4142,3.1533426759190086,1.8929639999999999,0.0019957150497363183,0.157747,0.61640275,0.5864239782654149,8.999999999999999e-06,1.0
500,3,0,heat,23.811,3.1701476587768482,1.875356,0.002215352858575798,0.15627966666666668,0.6217635,0.6969756642432445,8e-06,1.0
500,3,0,heat,24.2079,3.1866790261716385,1.8618119999999998,0.0031240606219470266,0.15515099999999998,0.627077,0.639251146514109,2e-06,1.0
500,3,0,heat,24.6047,3.202937481599839,1.8467200000000004,0.0027120249551182197,0.15389333333333333,0.631398,0.6343178487945652,7e-06,1.0
500,3,0,heat,25.0016,3.218939822820288,1.834044,0.0014582531713032618,0.152837,0.63644625,0.5153883825128341,4e-06,1.0
500,3,0,heat,25.3984,3.2346861799144193,1.824464,0.0014849534166430985,0.15203866666666666,0.6408915,0.598811113294523,3e-06,1.0
500,3,0,heat,25.7953,3.2501923047898673,1.8124440000000002,0.00231730489430804,0.151037,0.64513725,0.6022336056262714,2e-06,1.0
500,3,0,heat,26.1921,3.265457838581173,1.797472,0.0028301000254718892,0.14978933333333333,0.65020575,0.6003718754156039,3e-06,1.0
500,3,0,heat,26.589,3.2804975964243703,1.790364,0.0021325864630687206,0.149197,0.65372625,0.6736495393106178,1e-06,1.0
500,3,0,heat,26.9858,3.2953108017308543,1.7745199999999999,0.002182725691987883,0.14787666666666666,0.65841475,0.6356638695295943,2e-06,1.0
500,3,0,heat,27.3827,3.309911427124086,1.7609560000000002,0.0023542230948285217,0.1467463333333333,0.66237125,0.6094965936724357,6e-06,1.0
500,3,0,heat,27.7795,3.3242983386041063,1.7564680000000001,0.0023732575030822045,0.14637233333333333,0.66578475,0.5321801517082971,4e-06,1.0
500,3,0,heat,28.1764,3.3384847481323545,1.7494480000000003,0.0023695888434443735,0.14578733333333335,0.669508,0.5729962855810493,6e-06,1.0
500,3,0,heat,28.5732,3.3524692155708027,1.7393760000000003,0.0019481594099046483,0.144948,0.672805,0.5901650230908845,3e-06,1.0
500,3,0,heat,28.9701,3.3662642636220395,1.73042,0.0020686070387350083,0.14420166666666667,0.67675675,0.662391263317047,4e-06,1.0
500,3,0,heat,29.3669,3.379868189758917,1.720976,0.002011899463078607,0.14341466666666666,0.680276,0.5103680970071639,2e-06,1.0
500,3,0,heat,29.7638,3.3932928899854935,1.713632,0.0026640694807035393,0.14280266666666666,0.683241,0.6380439689389443,1e-06,1.0
500,3,0,heat,30.1606,3.4065364368410784,1.6990439999999998,0.002860453610561808,0.14158700000000002,0.68692,0.5837865064039653,1e-06,1.0
500,3,0,heat,30.5575,3.419610154669281,1.697596,0.0022812411395764366,0.14146633333333333,0.68974425,0.5679016507024182,2e-06,1.0
500,3,0,heat,30.9543,3.432511923244339,1.6855239999999998,0.002436609588502836,0.14046033333333333,0.69274125,0.6392444625843612,0.0,1.0
500,3,0,heat,31.3512,3.445252543858326,1.6796840000000002,0.0021167267088596964,0.13997366666666666,0.69586325,0.5035275277028135,5e-06,1.0
500,3,0,heat,31.748,3.457829731228629,1.6710640000000003,0.0023405790654998228,0.13925533333333334,0.698744,0.577432522252611,2e-06,1.0
