N,replica,leg,g,phi,phi_sd,chi,acceptance,phi_err,chi_err,tau_int,lx,ly,lam,cap,surplus,pieces,largest_frac,baby_frac,cube_frac
36,0,cool,6.5,1.3329930555555551,0.04193064469001607,0.06329444270833341,0.006578703703703704,0.005236454900941181,0.010157364014736225,41.857314203823016,6,6,0.0,none,1.3630208333333333,2.0,0.5555555555555556,0.39088888888888884,0.39088888888888884
36,0,cool,6,1.3457291666666664,0.03034156046219221,0.033141970486111165,0.004215277777777778,0.0028346630546318406,0.0067989760771479295,26.33222719831339,6,6,0.0,none,1.399076388888889,1.9985,0.5562222222222223,0.41255555555555556,0.41255555555555556
36,0,cool,5.5,1.3533958333333334,0.020927655691986773,0.015766803819444473,0.004594907407407408,0.0013650666280148114,0.0028164862497581005,10.248266941420738,6,6,0.0,none,1.4233819444444444,2.0,0.5555555555555556,0.42877777777777776,0.42877777777777776
36,0,cool,5,1.3570833333333332,0.015060961514073242,0.008165972222222232,0.004263888888888889,0.0012115304366938171,0.002226014957785321,8.519927885528167,6,6,0.0,none,1.4336527777777777,2.0,0.5555555555555556,0.4352222222222222,0.4352222222222222
36,0,cool,4.5,1.3599583333333332,0.007919236912203411,0.0022577152777777804,0.003976851851851852,0.000528152553339258,0.0010060888361350592,8.431984845361658,6,6,0.0,none,1.441138888888889,2.0,0.5555555555555556,0.4404444444444444,0.4404444444444444
36,0,cool,4,1.3604583333333333,0.0059865944635999,0.001290215277777779,0.0038888888888888888,0.0004063438789914628,0.0007901420430532658,9.32919205922759,6,6,0.0,none,1.443138888888889,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,0,cool,3.5,1.3609444444444443,0.003038335314194517,0.00033233333333333373,0.003895833333333333,0.00015652156400958325,0.00031029978585232727,5.931560903568476,6,6,0.0,none,1.4437777777777778,2.0,0.5555555555555556,0.4431111111111111,0.4431111111111111
36,0,cool,3,1.3611111111111112,0.0,0.0,0.003909722222222222,0.0,0.0,nan,6,6,0.0,none,1.4444444444444444,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,0,heat,3.5,1.3611111111111112,0.0,0.0,0.0038935185185185184,0.0,0.0,nan,6,6,0.0,none,1.4444444444444444,2.0,0.5555555555555556,0.4444444444444444,0.4444444444444444
36,0,heat,4,1.3609444444444443,0.0030383353141945164,0.0003323333333333337,0.0038287037037037035,0.00013504450569542408,0.0002679751597673395,4.1981553401554645,6,6,0.0,none,1.4437777777777778,2.0,0.5555555555555556,0.4431111111111111,0.4431111111111111
36,0,heat,4.5,1.3591805555555554,0.01152592856654022,0.004782493055555564,0.0037916666666666667,0.0007145479507491089,0.001983454150513383,9.586380389891241,6,6,0.0,none,1.439111111111111,2.0,0.5555555555555556,0.44222222222222224,0.44222222222222224
36,0,heat,5,1.3550625,0.02104219265019162,0.015939859375000018,0.004099537037037037,0.001878426775995737,0.005589267713670201,16.59995155054887,6,6,0.0,none,1.4267083333333332,2.0,0.5555555555555556,0.4278888888888889,0.4278888888888889
36,0,heat,5.5,1.3526805555555554,0.022045963314330154,0.017496881944444476,0.004425925925925926,0.0016531190961760647,0.003144397301764491,11.533028658820273,6,6,0.0,none,1.419361111111111,2.0,0.5555555555555556,0.4195555555555555,0.4195555555555555
36,0,heat,6,1.3415,0.03382238465430411,0.04118233333333341,0.004497685185185185,0.004628281290864749,0.009507198374048021,71.95126442154678,6,6,0.0,none,1.386840277777778,2.0,0.5555555555555556,0.42477777777777775,0.42477777777777775
36,0,heat,6.5,1.2132291666666668,0.08299438446671713,0.24797044270833327,0.00942824074074074,0.01577377468335913,0.07818123429522485,88.89670006155255,6,6,0.0,none,1.0391458333333334,1.754,0.7040277777777777,0.29475,0.020777777777777777
36,0,heat,7,1.1095555555555556,0.17604047829973654,1.1156490000000003,0.01958101851851852,0.03327444287550074,0.12980280819745382,276.9238212878386,6,6,0.0,none,0.7984166666666667,1.349,0.8463194444444445,0.12879166666666667,0.11877777777777777
36,0,heat,7.5,1.0414652777777778,0.15982592632757067,0.9195957621527778,0.03519907407407408,0.030470670480073264,0.06736370878252944,268.24305077536195,6,6,0.0,none,0.6494444444444444,1.3685,0.8566944444444444,0.14330555555555555,0.0
36,0,heat,8,0.8993541666666667,0.1040992724114319,0.39011970659722217,0.05862731481481481,0.010807323486084349,0.07135800285243302,23.879966706302294,6,6,0.0,none,0.33531249999999996,1.0075,0.9966666666666667,0.0026666666666666666,0.0026666666666666666
36,0,heat,9,0.8438958333333334,0.08327850018912443,0.24967110937499992,0.08048148148148149,0.0054506854017952735,0.022523022596408565,7.727523779043605,6,6,0.0,none,0.2548888888888889,1.0,1.0,0.0,0.0
36,0,heat,10,0.7937013888888889,0.0711546873727095,0.1822676232638889,0.10276157407407407,0.002164366365939648,0.0062892568883192775,2.7114562355240337,6,6,0.0,none,0.1912083333333333,1.0,1.0,0.0,0.0
36,0,heat,12,0.7414652777777778,0.07136157842014287,0.1833290954861112,0.14352546296296295,0.0011312014339721669,0.005770123783126096,1.7880078031347155,6,6,0.0,none,0.14275000000000002,1.0,1.0,0.0,0.0
36,0,heat,15,0.6907013888888889,0.0715276021437973,0.18418312326388886,0.1891875,0.001550217627095635,0.0047033070193926736,1.1147420874314664,6,6,0.0,none,0.10594444444444445,1.0,1.0,0.0,0.0
